carname,starttime,endtime,startlat,startlon,endlat,endlon,timeintrip,dist,year,week,h3_O,h3_D,Month,Date,Year,Hour
ZKK29X94LcgGwiS5TE3kqdc1Pz4,2022-05-16 07:52:37,2022-05-16 08:58:35,13.746846012771814,100.44835809722498,13.910845247856203,100.40923677498844,3958.0,23927.0,2022,176,8864a4b18bfffff,8864a4aa11fffff,5,2022-05-16,2022,7
oqxUe20lnJYVAy2LypYTPcq6m1E,2022-05-16 07:01:40,2022-05-16 10:45:17,13.737156525394289,100.51829968941811,13.712464879795002,100.75765619495016,13417.0,30347.0,2022,176,8864a4b109fffff,8864a4829dfffff,5,2022-05-16,2022,7
D6XruW8nKRIYKPb5JBDMbWctxBw,2022-05-16 07:02:32,2022-05-16 07:37:00,13.841087213981377,100.5727246578549,13.857241067893725,100.5372841821693,2068.0,5361.0,2022,176,8864a4bb11fffff,8864a4b80dfffff,5,2022-05-16,2022,7
D6XruW8nKRIYKPb5JBDMbWctxBw,2022-05-16 07:55:00,2022-05-16 08:22:00,13.807265915119938,100.54473720731588,13.857232431637808,100.5373541293608,1620.0,8435.0,2022,176,8864a4ba39fffff,8864a4b80dfffff,5,2022-05-16,2022,7
vtsWWafPlLHxbON607PkiYhxxCo,2022-05-16 07:22:29,2022-05-16 08:12:36,13.7370503,100.5128926,13.776966898395695,100.47856719820388,3007.0,13792.0,2022,176,8864a4b10bfffff,8864a4badbfffff,5,2022-05-16,2022,7
tWFlBuSW9LfVYAmAFTT6EIYirpw,2022-05-16 07:16:59,2022-05-16 07:28:59,13.75784577324518,100.6445218859197,13.767478755200512,100.64703608341152,720.0,2591.0,2022,176,8864a48423fffff,8864a48427fffff,5,2022-05-16,2022,7
zt6r6X6cjBVDqWxKcbyXkn1Cydw,2022-05-16 07:09:13,2022-05-16 08:04:13,13.723167443656209,100.46268672088492,13.7600291189147,100.51752089826692,3300.0,9248.0,2022,176,8864a4b1cbfffff,8864a4b12bfffff,5,2022-05-16,2022,7
J/p8pYobaDmF/aySYOCcTtKloMA,2022-05-16 07:17:16,2022-05-16 07:24:42,13.675569207769628,100.42977415361317,13.666931039853727,100.41257279740516,446.0,2150.0,2022,176,8864a4b0cbfffff,8864a4b0d9fffff,5,2022-05-16,2022,7
Ad1a8TWaN25vB8q2wwrhHSg1THQ,2022-05-16 07:00:23,2022-05-16 07:39:57,13.688532442715935,100.51393989263364,13.780785725045448,100.47500471924884,2374.0,18259.0,2022,176,8864a4b317fffff,8864a4bad3fffff,5,2022-05-16,2022,7
Ad1a8TWaN25vB8q2wwrhHSg1THQ,2022-05-16 07:45:57,2022-05-16 08:10:57,13.778535243109284,100.48896260117203,13.779787929060571,100.47603613732836,1500.0,4482.0,2022,176,8864a4baddfffff,8864a4bad3fffff,5,2022-05-16,2022,7
PtmNvtn2VNI25RBnVVCUYdcOX38,2022-05-16 07:12:15,2022-05-16 07:24:48,13.753557160892706,100.54181368216364,13.76454370081366,100.53721975440928,753.0,1778.0,2022,176,8864a4b161fffff,8864a4b12dfffff,5,2022-05-16,2022,7
D2k4AHZO5YZ5/Xofwy51EzY8hA8,2022-05-16 07:42:38,2022-05-16 08:01:38,13.918140740049122,100.60058244792296,13.855157786519866,100.63125699985308,1140.0,11346.0,2022,176,8864a48cb3fffff,8864a48ebbfffff,5,2022-05-16,2022,7
wFfwWdr7t/cGb6//ZhVKYczFZNU,2022-05-16 07:25:20,2022-05-16 07:42:20,13.721388146391046,100.45897549712907,13.796531121201332,100.50806852487106,1020.0,11545.0,2022,176,8864a4b037fffff,8864a4baebfffff,5,2022-05-16,2022,7
iOmw/5wfHiv1Myh/Uj1zl9Vul6w,2022-05-16 07:14:38,2022-05-16 07:46:38,13.743761590265317,100.53043845505756,13.742119038613636,100.59653137540828,1920.0,8264.0,2022,176,8864a4b10dfffff,8864a484e3fffff,5,2022-05-16,2022,7
/vN1pV+FCnaQK8zqBiq00TgZ3f4,2022-05-16 07:19:42,2022-05-16 07:44:42,13.773595393340418,100.6675160907092,13.766211838500416,100.6460162415182,1500.0,4728.0,2022,176,8864a48519fffff,8864a48427fffff,5,2022-05-16,2022,7
L7juRX4EU/OvCo+meoTDx+r6pTQ,2022-05-16 07:45:43,2022-05-16 07:54:43,13.720759432362533,100.57635286563696,13.744069966995175,100.58598743842028,540.0,3530.0,2022,176,8864a484d1fffff,8864a48485fffff,5,2022-05-16,2022,7
hCs1Of9Rf+FhRiEqGUs6Ac9nM2U,2022-05-16 07:03:12,2022-05-16 08:06:13,13.679158224412149,100.42434093614268,13.719317859299448,100.56640787262226,3781.0,17877.0,2022,176,8864a4b0c3fffff,8864a484d3fffff,5,2022-05-16,2022,7
x26S2olOyttBB+t6aJ8wsZlExHw,2022-05-16 07:00:44,2022-05-16 07:06:44,13.68251277345864,100.4917005866386,13.6721607,100.4549321,360.0,8988.0,2022,176,8864a4b047fffff,8864a4b2a5fffff,5,2022-05-16,2022,7
TgJOdkLlITZh/AelGVQ2/QY4MUM,2022-05-16 07:49:53,2022-05-16 08:52:12,13.89197163451634,100.56391032594172,13.825707040997523,100.56748510993027,3739.0,10634.0,2022,176,8864a4b955fffff,8864a4ba25fffff,5,2022-05-16,2022,7
r+W1lZubZfT4ESEu03+W3qtIvTo,2022-05-16 07:22:03,2022-05-16 07:44:03,13.836465547067617,100.632928775921,13.767167509689074,100.64299979036376,1320.0,10282.0,2022,176,8864a48e91fffff,8864a485c9fffff,5,2022-05-16,2022,7
a71Fekru590APUF0WdlcpyDcHEI,2022-05-16 07:33:54,2022-05-16 07:53:21,13.839201934767448,100.58591020126777,13.83145295174582,100.60521587950127,1167.0,3392.0,2022,176,8864a4bb0bfffff,8864a4bb41fffff,5,2022-05-16,2022,7
g1jlCaQA4JidBpUOz2Y08Ed1kgs,2022-05-23 07:12:51,2022-05-23 07:31:50,13.691211775808725,100.51464642560984,13.698101417280125,100.49645339458704,1139.0,3274.0,2022,177,8864a4b317fffff,8864a4b063fffff,5,2022-05-23,2022,7
g1jlCaQA4JidBpUOz2Y08Ed1kgs,2022-05-23 07:52:38,2022-05-23 08:01:38,13.6964256193605,100.49757632161436,13.689094085924758,100.48974572547988,540.0,2893.0,2022,177,8864a4b063fffff,8864a4b00dfffff,5,2022-05-23,2022,7
u0pi/I2bmGhdZmR3YS1EszCYoOg,2022-05-23 07:40:36,2022-05-23 07:58:06,13.815026543839076,100.6221371911232,13.831728447848354,100.5930797939212,1050.0,5500.0,2022,177,8864a485a1fffff,8864a4bb55fffff,5,2022-05-23,2022,7
wEUixdhOOTldXy594ePMqOTSZUY,2022-05-23 07:50:58,2022-05-23 08:07:04,13.705272315337478,100.52617993252484,13.705400971579603,100.51795008372592,966.0,1489.0,2022,177,8864a4b331fffff,8864a4b333fffff,5,2022-05-23,2022,7
Ad1a8TWaN25vB8q2wwrhHSg1THQ,2022-05-23 07:09:13,2022-05-23 07:24:03,13.751513904695027,100.5019318404804,13.77436519374374,100.48260837267765,890.0,4493.0,2022,177,8864a4b139fffff,8864a4bad1fffff,5,2022-05-23,2022,7
SfQvhpaMDGK1wJeAZzLfUWwj+gw,2022-05-23 07:53:34,2022-05-23 08:10:19,13.784349154697942,100.61229379546118,13.76701045175881,100.61464983175163,1005.0,2435.0,2022,177,8864a4858bfffff,8864a485d1fffff,5,2022-05-23,2022,7
wEDW5b8awVHUkFtqvXjiGhS/7d8,2022-05-23 07:28:30,2022-05-23 07:35:44,13.692892193056982,100.60559330096277,13.701490553176834,100.60293136947575,434.0,1131.0,2022,177,8864a48687fffff,8864a486bdfffff,5,2022-05-23,2022,7
QZaEq/x1eQB9Tg7HAiS5aBpFpQ8,2022-05-23 07:39:59,2022-05-23 07:51:59,13.797614627668962,100.52041804400451,13.792128139081209,100.53672758936918,720.0,1857.0,2022,177,8864a4bae9fffff,8864a4ba1dfffff,5,2022-05-23,2022,7
nSTici/3g4QU4dhvTQq7rbTXz/A,2022-05-23 07:08:48,2022-05-23 08:17:48,13.812952310722803,100.69043247524108,13.746060199650934,100.74661369612602,4140.0,13715.0,2022,177,8864a48527fffff,8864a480d9fffff,5,2022-05-23,2022,7
ryIcePuju6o199Ja8tTp8auAXA8,2022-05-23 07:48:21,2022-05-23 07:56:08,13.720440624215229,100.45755623089744,13.711420234923354,100.41736837046425,467.0,4479.0,2022,177,8864a4b037fffff,8864a4b0abfffff,5,2022-05-23,2022,7
IZyH325Y+JZVTFVXpu8DOH7W+k0,2022-05-23 07:06:32,2022-05-23 07:15:31,13.826750259565646,100.6404245126741,13.834301479863456,100.63770362777446,539.0,993.0,2022,177,8864a48e99fffff,8864a48e91fffff,5,2022-05-23,2022,7
IZyH325Y+JZVTFVXpu8DOH7W+k0,2022-05-23 07:57:52,2022-05-23 08:03:31,13.81493393733785,100.5754703125303,13.80069003371429,100.5833725853822,339.0,2168.0,2022,177,8864a4ba67fffff,8864a4ba6dfffff,5,2022-05-23,2022,7
nK22tDq3bkPVCRyDs68SRN25gYs,2022-05-23 07:05:55,2022-05-23 08:07:49,13.884335727538213,100.5652135580302,13.88200361160167,100.53121006740815,3714.0,6409.0,2022,177,8864a4b95dfffff,8864a4b827fffff,5,2022-05-23,2022,7
25xx7RibF9yxKVYl2aCBVsfIa/c,2022-05-23 07:19:34,2022-05-23 07:25:34,13.765092031499252,100.50987271883298,13.772406780979177,100.49173774335712,360.0,2875.0,2022,177,8864a4b13dfffff,8864a4bad9fffff,5,2022-05-23,2022,7
25xx7RibF9yxKVYl2aCBVsfIa/c,2022-05-23 07:41:34,2022-05-23 07:52:34,13.746317536876113,100.50787372788233,13.765408926819134,100.48815466600792,660.0,3830.0,2022,177,8864a4b103fffff,8864a4b133fffff,5,2022-05-23,2022,7
25xx7RibF9yxKVYl2aCBVsfIa/c,2022-05-23 07:57:35,2022-05-23 08:07:34,13.757524427468631,100.48323839588376,13.787766917308756,100.46833345753564,599.0,4835.0,2022,177,8864a4b1edfffff,8864a4ba99fffff,5,2022-05-23,2022,7
C7MWxa71KwN21PM/OOXqgvazrzA,2022-05-23 07:56:48,2022-05-23 08:35:48,13.7595381,100.4843348,13.78166328924644,100.47472484890774,2340.0,5762.0,2022,177,8864a4b1edfffff,8864a4bad3fffff,5,2022-05-23,2022,7
eqypssVEaQ8vn8Og5PWr+h2tJuY,2022-05-23 07:54:07,2022-05-23 08:10:22,13.790225635737524,100.68720744440007,13.790992361400814,100.69885102202988,975.0,2576.0,2022,177,8864a48505fffff,8864a48563fffff,5,2022-05-23,2022,7
eegogwMn8GTbCJ0UZql40EA9rZA,2022-05-23 07:11:26,2022-05-23 07:18:26,13.819156093541242,100.64434993743922,13.811049380410424,100.64881807593444,420.0,1689.0,2022,177,8864a48ed3fffff,8864a48edbfffff,5,2022-05-23,2022,7
N+lrpVdJEGekg1YFqwdbVG7Ea2g,2022-05-23 07:20:21,2022-05-23 07:48:20,13.764488739076858,100.52695319294638,13.736980689103016,100.49710924486804,1679.0,5251.0,2022,177,8864a4b121fffff,8864a4b111fffff,5,2022-05-23,2022,7
29X49fdEkCFd0VB81OFOHTl3H6Y,2022-05-23 07:54:12,2022-05-23 08:02:12,13.693861227617395,100.49392415817938,13.711251696551487,100.49920775302957,480.0,3191.0,2022,177,8864a4b00dfffff,8864a4b067fffff,5,2022-05-23,2022,7
D/LDi3uJoIjn70JZLzz017u/Qa8,2022-05-23 07:11:28,2022-05-23 07:22:21,13.769614181518689,100.52801858597915,13.756570381305794,100.54242961069492,653.0,2874.0,2022,177,8864a4b121fffff,8864a4b165fffff,5,2022-05-23,2022,7
D/LDi3uJoIjn70JZLzz017u/Qa8,2022-05-23 07:59:21,2022-05-23 08:05:45,13.79740287867325,100.52100297798226,13.814550770291124,100.5166284300818,384.0,2421.0,2022,177,8864a4bae9fffff,8864a4bae5fffff,5,2022-05-23,2022,7
QlIIDwzEPpP73UlRKLw1BZmoK0w,2022-05-23 07:12:57,2022-05-23 07:31:57,13.76768572138606,100.52809766749016,13.807657472417244,100.55966008043796,1140.0,7373.0,2022,177,8864a4b121fffff,8864a4ba05fffff,5,2022-05-23,2022,7
pfmJE+AxHlNbR6Nxhn9t3sDGx7k,2022-05-23 07:27:04,2022-05-23 08:05:09,13.753277104004274,100.4801103069854,13.74863632185798,100.51803716692731,2285.0,6645.0,2022,177,8864a4b1e1fffff,8864a4b101fffff,5,2022-05-23,2022,7
SBe6eeTcmDSwoFve2tlGdprEmsA,2022-05-23 07:14:57,2022-05-23 07:45:17,13.825559979014102,100.61763874740188,13.831590968599592,100.59177591697268,1820.0,4404.0,2022,177,8864a4bb4dfffff,8864a4bb55fffff,5,2022-05-23,2022,7
SBe6eeTcmDSwoFve2tlGdprEmsA,2022-05-23 07:58:17,2022-05-23 08:03:39,13.84574363071928,100.60184991947814,13.85432954968755,100.61405918627165,322.0,2415.0,2022,177,8864a4bb0dfffff,8864a4bb61fffff,5,2022-05-23,2022,7
GWsshiioet5oWzzhf5lyFYzIfFo,2022-05-23 07:27:46,2022-05-23 07:33:35,13.744685479074898,100.53906921460728,13.75624129549196,100.5333599782464,349.0,2093.0,2022,177,8864a4b16bfffff,8864a4b167fffff,5,2022-05-23,2022,7
GWsshiioet5oWzzhf5lyFYzIfFo,2022-05-23 07:48:35,2022-05-23 09:08:02,13.769508019853427,100.5260148908747,13.76782055111875,100.64218919073652,4767.0,15016.0,2022,177,8864a4b121fffff,8864a485c9fffff,5,2022-05-23,2022,7
yvNYmgDzppbc0nui6uGrLF8gGOw,2022-05-23 07:10:56,2022-05-23 07:20:56,13.747007391287896,100.5019008272918,13.74336805966086,100.51435984866748,600.0,1741.0,2022,177,8864a4b115fffff,8864a4b101fffff,5,2022-05-23,2022,7
EqGHQ4BbffeHBsSUQW19nmt7nLI,2022-05-23 07:21:28,2022-05-23 07:30:52,13.709010110986087,100.5267550424902,13.704322294194103,100.50495788934144,564.0,2878.0,2022,177,8864a4b331fffff,8864a4b065fffff,5,2022-05-23,2022,7
EqGHQ4BbffeHBsSUQW19nmt7nLI,2022-05-23 07:42:58,2022-05-23 07:50:52,13.687274751844429,100.52052705961788,13.689844868782476,100.50959966919076,474.0,1893.0,2022,177,8864a4b317fffff,8864a4b069fffff,5,2022-05-23,2022,7
LGCnKlpkpCzr8zC740efEVxMvvg,2022-05-23 07:33:42,2022-05-23 07:53:42,13.74605550276376,100.58952774285878,13.7664196499584,100.60132041477796,1200.0,2772.0,2022,177,8864a48485fffff,8864a485d3fffff,5,2022-05-23,2022,7
ZdS8eGNcafBlz94IAdBJqPs0090,2022-05-23 07:46:55,2022-05-23 08:11:55,13.74733553807081,100.52442781161542,13.74083752099902,100.48358486761347,1500.0,6337.0,2022,177,8864a4b10dfffff,8864a4b113fffff,5,2022-05-23,2022,7
oXyiJBjY83RxCP5a2V9myq9aOCQ,2022-05-23 07:38:48,2022-05-23 07:56:49,13.817388167090582,100.54957194786144,13.828851825895129,100.52922183561031,1081.0,6040.0,2022,177,8864a4ba23fffff,8864a4b85dfffff,5,2022-05-23,2022,7
j2oHNrcIKmzHgqlrzIQx2VHfIhU,2022-05-23 07:59:22,2022-05-23 08:25:22,13.742902204627796,100.54947247463222,13.7470413,100.501188,1560.0,5869.0,2022,177,8864a4b169fffff,8864a4b115fffff,5,2022-05-23,2022,7
rl39Bso9l85ErZr4ltuw5vKJAwo,2022-05-23 07:05:56,2022-05-23 07:12:56,13.658387872815426,100.6341943922658,13.646625030274832,100.63819762166936,420.0,2086.0,2022,177,8864a486c9fffff,88658b4923fffff,5,2022-05-23,2022,7
e8GlnP6d3QsNuxTQdHiNGw+gsh4,2022-05-23 07:00:43,2022-05-23 07:30:42,13.643641048122998,100.4109188440198,13.680184542181705,100.46973142153702,1799.0,7562.0,2022,177,8864a4b297fffff,8864a4b057fffff,5,2022-05-23,2022,7
APjIvdWaRwjYu5lF7iS5B0w16ds,2022-05-23 07:41:25,2022-05-23 08:07:05,13.845784500455832,100.66391729317805,13.84081493960883,100.69758129304896,1540.0,7143.0,2022,177,8864a48e85fffff,8864a48e17fffff,5,2022-05-23,2022,7
knkXI9RIIiPV9mP9kVvqJYfuDj8,2022-05-23 07:10:09,2022-05-23 07:18:09,13.885999380836802,100.60493292501768,13.878260447373943,100.61648863949786,480.0,1974.0,2022,177,8864a48c9bfffff,8864a48cd3fffff,5,2022-05-23,2022,7
VpQwVaB5Ua7GPELoG+2SHauusjg,2022-05-23 07:52:47,2022-05-23 08:20:46,13.786532614453764,100.46627549769066,13.785853524707194,100.47006846356392,1679.0,4172.0,2022,177,8864a4ba99fffff,8864a4ba99fffff,5,2022-05-23,2022,7
4YJo0RtgRIi1R9u7C3fF6xMJA4M,2022-05-23 07:27:16,2022-05-23 07:42:54,13.815360686947905,100.68699142478268,13.834999767594196,100.7125190801344,938.0,5579.0,2022,177,8864a48527fffff,8864a48e03fffff,5,2022-05-23,2022,7
e0XmWlI6b+t+9D+fJTLXm/GuuMQ,2022-05-23 07:47:13,2022-05-23 08:00:15,13.85637209843049,100.64101434557216,13.84650744164083,100.64806060388668,782.0,1462.0,2022,177,8864a48eb1fffff,8864a48e83fffff,5,2022-05-23,2022,7
dvfu0J8hmpqdws6Q35ptDtc/rqU,2022-05-23 07:21:42,2022-05-23 07:56:06,13.71604352565104,100.54682411993424,13.698891392877844,100.51150143380129,2064.0,5100.0,2022,177,8864a4b327fffff,8864a4b06dfffff,5,2022-05-23,2022,7
SaSlYKXvpWNrnasAiXQj3/NPu5A,2022-05-23 07:37:07,2022-05-23 07:44:07,13.872925689751002,100.59503744398806,13.870849582789225,100.6029490235569,420.0,1574.0,2022,177,8864a4bb21fffff,8864a4bb21fffff,5,2022-05-23,2022,7
lH7Cex4J4aRR6BxA5GSAAdF4PVQ,2022-05-23 07:33:36,2022-05-23 07:52:35,13.817009573678828,100.54965812713212,13.79823953574281,100.5093477776408,1139.0,7398.0,2022,177,8864a4ba23fffff,8864a4baebfffff,5,2022-05-23,2022,7
RlxBjJiEozlPs5RtJuayba1v0Jo,2022-05-23 07:17:21,2022-05-23 08:12:34,13.780049882088315,100.50819800064583,13.778289190895336,100.40887980095448,3313.0,12593.0,2022,177,8864a4bac9fffff,8864a4a35bfffff,5,2022-05-23,2022,7
GNn3lP5+SPCmn77c+Dm2tfjsRdY,2022-05-23 07:51:12,2022-05-23 08:01:12,13.83153725797916,100.6144173172041,13.82964179391464,100.62356697028578,600.0,1084.0,2022,177,8864a4bb4dfffff,8864a48e9bfffff,5,2022-05-23,2022,7
8TnKtxD0Utvep2A33w2Wh3PXAiY,2022-05-23 07:47:09,2022-05-23 08:18:35,13.755273904506472,100.478001539402,13.71190286363273,100.42327509876762,1886.0,9492.0,2022,177,8864a4b1e1fffff,8864a4b0a9fffff,5,2022-05-23,2022,7
gPhhFxqpa6zjfhS0ttoVdHdRFAU,2022-05-23 07:37:54,2022-05-23 08:30:20,13.812866050010417,100.6911500381164,13.797803650507696,100.65017461134734,3146.0,7163.0,2022,177,8864a48527fffff,8864a485edfffff,5,2022-05-23,2022,7
m3bldidQyOnxfFIZGj09mXsgefk,2022-05-23 07:31:01,2022-05-23 07:40:01,13.73477638672213,100.5932205487283,13.740535093580974,100.60012898286004,540.0,2016.0,2022,177,8864a4848dfffff,8864a484ebfffff,5,2022-05-23,2022,7
paq5OqIVVCTTs9VpqBuFBiIIJPQ,2022-05-23 07:44:16,2022-05-23 07:55:16,13.862520220408175,100.6180499288132,13.857873947712312,100.6271006642061,660.0,1925.0,2022,177,8864a4bb65fffff,8864a48eb3fffff,5,2022-05-23,2022,7
eDC6/qwSouO9s6s98asWwrpQKnE,2022-05-23 07:46:51,2022-05-23 07:56:58,13.676059046857546,100.5163543631392,13.659048669740336,100.53406686667776,607.0,3305.0,2022,177,8864a4b31bfffff,8864a4b35bfffff,5,2022-05-23,2022,7
fhD8O/SxAjVawftj/e6t3x37EIE,2022-05-23 07:18:31,2022-05-23 07:32:31,13.682981826985172,100.54152308530348,13.65914264325892,100.5186908693672,840.0,5117.0,2022,177,8864a4b30bfffff,8864a4b221fffff,5,2022-05-23,2022,7
fhD8O/SxAjVawftj/e6t3x37EIE,2022-05-23 07:44:31,2022-05-23 07:53:31,13.691935077033436,100.54753239322072,13.65927294019072,100.51880224943945,540.0,6523.0,2022,177,8864a4b305fffff,8864a4b221fffff,5,2022-05-23,2022,7
VoeCFquOjy5obn0mdkA/ZNGwlAM,2022-05-23 07:13:38,2022-05-23 07:43:38,13.90415915898572,100.5853786680042,13.852307323658934,100.54415411213094,1800.0,9549.0,2022,177,8864a4b96bfffff,8864a4b86bfffff,5,2022-05-23,2022,7
qZafgCluzhH78GcxL22ZzPVSIzE,2022-05-23 07:09:16,2022-05-23 07:20:16,13.82457839794458,100.6772009219837,13.77846419972254,100.67641950448149,660.0,7252.0,2022,177,8864a48ec1fffff,8864a4850bfffff,5,2022-05-23,2022,7
HUtdz8j0bZGhz1JMFbuzetKYNCg,2022-05-23 07:37:59,2022-05-23 08:41:35,13.8125892,100.720791,13.778890878756156,100.67720046226086,3816.0,6781.0,2022,177,8864a48e5dfffff,8864a4850bfffff,5,2022-05-23,2022,7
o+BixAXZpawvbmTNo56EprnIWk0,2022-05-23 07:43:26,2022-05-23 07:52:26,13.75717190582862,100.4833055770037,13.738251888688245,100.497213357742,540.0,3168.0,2022,177,8864a4b1edfffff,8864a4b111fffff,5,2022-05-23,2022,7
MjPp3A86Cm1JUhO8j5eu9+0BMl8,2022-05-23 07:19:02,2022-05-23 08:35:38,13.7417445,100.4978164,13.778822043694506,100.4768354524558,4596.0,11804.0,2022,177,8864a4b111fffff,8864a4bad3fffff,5,2022-05-23,2022,7
1sfVtbaa6PsoWfQWyk3gWztd+VE,2022-05-23 07:17:03,2022-05-23 07:24:03,13.791674839362528,100.70098140383509,13.78682478086939,100.6915927450892,420.0,1117.0,2022,177,8864a48563fffff,8864a4850dfffff,5,2022-05-23,2022,7
M5YqdmYj911uhpN1wht+2RqaHU0,2022-05-23 07:45:22,2022-05-23 07:58:22,13.689874162787994,100.50815189353813,13.667631168259826,100.51988941921344,780.0,8836.0,2022,177,8864a4b069fffff,8864a4b225fffff,5,2022-05-23,2022,7
MiaMNxWHEKk6LtZaCraDigWndNA,2022-05-23 07:02:45,2022-05-23 07:46:45,13.758187137113405,100.53385761649484,13.84706349515779,100.64705654751384,2640.0,20261.0,2022,177,8864a4b167fffff,8864a48e83fffff,5,2022-05-23,2022,7
MiaMNxWHEKk6LtZaCraDigWndNA,2022-05-23 07:57:45,2022-05-23 08:11:45,13.843838834402623,100.6501508988178,13.826853920380842,100.65737674346067,840.0,4302.0,2022,177,8864a48e83fffff,8864a48ed5fffff,5,2022-05-23,2022,7
ARjDkLQXU5MhBQrb9qreTjmOCfM,2022-05-23 07:32:37,2022-05-23 07:44:25,13.706671891737606,100.37422472070072,13.70521249131114,100.3404649445478,708.0,3776.0,2022,177,8864a4b561fffff,8864a4b503fffff,5,2022-05-23,2022,7
a4jLFNDYCpOb5YbKPLXdQPRwEQk,2022-05-23 07:31:13,2022-05-23 07:49:39,13.789759736113766,100.51489095904782,13.786447581235196,100.48880231577228,1106.0,3744.0,2022,177,8864a4bac5fffff,8864a4bad5fffff,5,2022-05-23,2022,7
FoET1OpoFmV4qPn24v8uFqHrWMk,2022-05-23 07:38:42,2022-05-23 07:46:42,13.66455070157876,100.42889522644565,13.668610116261368,100.44902992919504,480.0,2910.0,2022,177,8864a4b2b5fffff,8864a4b2a1fffff,5,2022-05-23,2022,7
wZGEB6vIZUraVyi2SbMRHLeYkks,2022-05-23 07:33:50,2022-05-23 07:42:50,13.695714953308393,100.59361196914637,13.698346836164095,100.60481045470218,540.0,2478.0,2022,177,8864a486b1fffff,8864a486bdfffff,5,2022-05-23,2022,7
8YRLTMZPkLFWZ8PjT8NCoBQmTcQ,2022-05-23 07:21:33,2022-05-23 07:34:33,13.738456455432884,100.5392431336638,13.774233734931052,100.55323289267864,780.0,4627.0,2022,177,8864a4b145fffff,8864a4ba5dfffff,5,2022-05-23,2022,7
lEWpjGBTWXc90wvCWeuvC7n/fJY,2022-05-23 07:13:48,2022-05-23 08:12:48,13.789198291041403,100.47525107939056,13.795159930323583,100.5068946775947,3540.0,5512.0,2022,177,8864a4bad7fffff,8864a4bac7fffff,5,2022-05-23,2022,7
tT3SshvonqoIgXKMXjCLgpQty/8,2022-05-23 07:41:58,2022-05-23 07:47:58,13.76421415335156,100.47419706069113,13.75992209513666,100.47876909826178,360.0,1053.0,2022,177,8864a4b1e7fffff,8864a4b1e1fffff,5,2022-05-23,2022,7
r3fNx5ydQc8gD10mFH0RzHx7BiI,2022-05-23 07:56:55,2022-05-23 09:01:55,13.682520022389348,100.54056259606492,13.668242073180863,100.63407679465404,3900.0,16156.0,2022,177,8864a4b30bfffff,8864a486c5fffff,5,2022-05-23,2022,7
G/jO2XdkBz+LE0HUVUgqQ2BBiQs,2022-05-23 07:02:49,2022-05-23 07:09:49,13.839371862698163,100.5574096027724,13.85461758827499,100.54853401176256,420.0,2552.0,2022,177,8864a4bb13fffff,8864a4b86bfffff,5,2022-05-23,2022,7
jSsgP2u2NCiBX+60ZBb/NotY7Jg,2022-05-23 07:20:33,2022-05-23 07:26:33,13.730310758395335,100.50814877260356,13.726728863208049,100.49022982577168,360.0,2053.0,2022,177,8864a4b157fffff,8864a4b025fffff,5,2022-05-23,2022,7
jSsgP2u2NCiBX+60ZBb/NotY7Jg,2022-05-23 07:44:33,2022-05-23 07:52:34,13.754751718646055,100.44408002839822,13.728762916781807,100.4533727715073,481.0,5057.0,2022,177,8864a4b183fffff,8864a4b1ddfffff,5,2022-05-23,2022,7
zEBNn7yh95KlXMYgs0B32I7pLqc,2022-05-23 07:41:32,2022-05-23 08:02:42,13.784736968134991,100.54650846106748,13.82699518523078,100.55766577585736,1270.0,4932.0,2022,177,8864a4ba57fffff,8864a4ba27fffff,5,2022-05-23,2022,7
swrGsUZYWOlOhTaf8DLeRY/FiR8,2022-05-23 07:07:19,2022-05-23 07:15:19,13.72545402276785,100.7222418955294,13.722160279636116,100.72710935149318,480.0,1746.0,2022,177,8864a4870dfffff,8864a48747fffff,5,2022-05-23,2022,7
4R6VSexyA6OyhSfr+xrG7YFf16E,2022-05-23 07:14:08,2022-05-23 07:22:08,13.716552383489311,100.4430753199183,13.736093868831263,100.4337469868782,480.0,2690.0,2022,177,8864a4b0e5fffff,8864a4b199fffff,5,2022-05-23,2022,7
NjGtmipYVM4O9Uii+NoJbpewUI8,2022-05-23 07:33:12,2022-05-23 07:52:00,13.744523578230996,100.6433252107086,13.699106527551836,100.64702283045082,1128.0,5128.0,2022,177,8864a48407fffff,8864a48459fffff,5,2022-05-23,2022,7
HPAfPMqGLuo4LzXUCDGv+blls9M,2022-05-23 07:22:18,2022-05-23 07:36:18,13.682322099147653,100.46418906853911,13.685547680390354,100.44665851448988,840.0,5512.0,2022,177,8864a4b01dfffff,8864a4b013fffff,5,2022-05-23,2022,7
AtoEYVOp4LZ7F+w9t9/v2Kd/0Zs,2022-05-23 07:40:40,2022-05-23 08:12:40,13.730949379658105,100.36668314599036,13.76732432380964,100.34507857202678,1920.0,5276.0,2022,177,8864a4b52dfffff,8864a4a2e1fffff,5,2022-05-23,2022,7
CO04/AGYC7K3QQLQFOe5BT4CT/w,2022-05-23 07:25:22,2022-05-23 07:51:22,13.768840056402484,100.73236140175484,13.77303027952524,100.70751075532296,1560.0,3506.0,2022,177,8864a4809dfffff,8864a48545fffff,5,2022-05-23,2022,7
YbFcL9j7E2GnvuWKB5/wEXdnKfE,2022-05-23 07:57:45,2022-05-23 08:07:42,13.74327047094957,100.52696211533484,13.74396147011444,100.50493059298202,597.0,3399.0,2022,177,8864a4b10dfffff,8864a4b103fffff,5,2022-05-23,2022,7
