,carname,starttime,endtime,startlat,startlon,endlat,endlon,timeintrip,dist,year,week,h3_O,h3_D,Month,Date,Year_1,Hour
44614,riF1NjpAnol7mo52J8rJwkO0hyQ,2022-01-03 08:31:25,2022/01/03 08:38:25,13.7281642079406,100.540191808245,13.7077029505898,100.51941486622,420,4659.0,2022,157,8864a4b14dfffff,8864a4b333fffff,1,2022/01/03,2022,8
44621,sFB/sH5Ji62OIVXBYS+VN6r2DB4,2022-01-03 07:27:58,2022/01/03 08:20:45,13.7381467438666,100.516509974082,13.7769848083973,100.478446894562,3167,6956.0,2022,157,8864a4b10bfffff,8864a4badbfffff,1,2022/01/03,2022,7
44630,gPhhFxqpa6zjfhS0ttoVdHdRFAU,2022-01-03 07:37:14,2022/01/03 08:11:14,13.734155076135,100.545608908798,13.7565686778707,100.559472311064,2040,5411.0,2022,157,8864a48493fffff,8864a484b3fffff,1,2022/01/03,2022,7
44651,AU9rM27lVqVXnZDO52No2r7sIUs,2022-01-03 07:25:22,2022/01/03 07:38:35,13.7407867784068,100.518220561998,13.7747591392132,100.542809790059,793,5337.0,2022,157,8864a4b101fffff,8864a4ba53fffff,1,2022/01/03,2022,7
44701,4R6VSexyA6OyhSfr+xrG7YFf16E,2022-01-10 07:12:19,2022/01/10 07:50:07,13.7400226822439,100.535017979366,13.7050081667344,100.485765840484,2268,8438.0,2022,158,8864a4b16bfffff,8864a4b005fffff,1,2022/01/10,2022,7
44717,AHGPsXLrLo+ZhwNb4GUyGMYpo5s,2022-01-10 07:26:37,2022/01/10 07:41:12,13.733073673546,100.533874738702,13.7609376619582,100.535981909027,875,3700.0,2022,158,8864a4b147fffff,8864a4b167fffff,1,2022/01/10,2022,7
44724,CmuuFRLMQW70Cc38MkphzdRMs7Q,2022-01-10 07:59:01,2022/01/10 08:22:01,13.7387724483318,100.546634353942,13.7298960994912,100.53684195356,1380,2864.0,2022,158,8864a4b169fffff,8864a4b141fffff,1,2022/01/10,2022,7
44725,CmuuFRLMQW70Cc38MkphzdRMs7Q,2022-01-10 08:30:01,2022/01/10 09:14:01,13.7417597435549,100.543471479444,13.7205103543631,100.526211251412,2640,3870.0,2022,158,8864a4b169fffff,8864a4b14bfffff,1,2022/01/10,2022,8
44734,OB4pJukjKy4gClBTTyN2sqDwd8Q,2022-01-10 07:20:03,2022/01/10 07:42:53,13.739797156,100.546975472809,13.7230524156157,100.547466568921,1370,2332.0,2022,158,8864a4b169fffff,8864a4b327fffff,1,2022/01/10,2022,7
44742,bitG24K3y6a00wR3iQZtKRef1EQ,2022-01-10 07:05:18,2022/01/10 07:30:18,13.7443834938084,100.543931643475,13.7196109342669,100.560346019325,1500,5895.0,2022,158,8864a4b169fffff,8864a4b325fffff,1,2022/01/10,2022,7
44759,Tj1cevfvzqfeeCHS8F0R46GDzOY,2022-01-10 08:05:59,2022/01/10 08:28:49,13.7329640001268,100.537904080992,13.7688417767825,100.529533773709,1370,4873.0,2022,158,8864a4b145fffff,8864a4b12dfffff,1,2022/01/10,2022,8
44762,riF1NjpAnol7mo52J8rJwkO0hyQ,2022-01-10 07:52:55,2022/01/10 08:09:55,13.7337503341178,100.533967569088,13.7648482027907,100.538992240951,1020,4358.0,2022,158,8864a4b147fffff,8864a4ba5bfffff,1,2022/01/10,2022,7
44764,uqQpC0PgLvDlCWQTMvXtmkFQHuI,2022-01-10 08:33:54,2022/01/10 09:03:54,13.7310467545901,100.533736856568,13.7901703321109,100.503059062012,1800,10333.0,2022,158,8864a4b141fffff,8864a4bac7fffff,1,2022/01/10,2022,8
44772,tWFlBuSW9LfVYAmAFTT6EIYirpw,2022-01-10 07:01:54,2022/01/10 07:27:54,13.7395266010829,100.534944818086,13.7196651121212,100.5648781305,1560,4665.0,2022,158,8864a4b16bfffff,8864a484d3fffff,1,2022/01/10,2022,7
44791,qZafgCluzhH78GcxL22ZzPVSIzE,2022-01-17 08:15:55,2022/01/17 08:22:55,13.743274994748,100.526933381324,13.7578360353015,100.53406159597,420,2002.0,2022,159,8864a4b10dfffff,8864a4b167fffff,1,2022/01/17,2022,8
44801,xqUQPay4/BhRqQhpLwJVCznNmpk,2022-01-17 08:43:51,2022/01/17 09:57:44,13.7325834034508,100.537756762348,13.7806382486664,100.475142488563,4433,16175.0,2022,159,8864a4b145fffff,8864a4bad3fffff,1,2022/01/17,2022,8
44802,01eSjlYfCoAw9i29NwtO4i0Lpmo,2022-01-17 08:05:42,2022/01/17 08:12:42,13.7482730508366,100.519100977214,13.7551392515179,100.532738156803,420,2134.0,2022,159,8864a4b101fffff,8864a4b163fffff,1,2022/01/17,2022,8
44803,01eSjlYfCoAw9i29NwtO4i0Lpmo,2022-01-17 08:25:42,2022/01/17 08:31:42,13.7446358021185,100.539355307961,13.7292234186767,100.529317205646,360,2586.0,2022,159,8864a4b16bfffff,8864a4b143fffff,1,2022/01/17,2022,8
44807,9pqny7RyF95DXcQBxTL69rJYzLY,2022-01-17 08:25:47,2022/01/17 08:37:57,13.7398666668635,100.517320038977,13.751197453156,100.537522351937,730,3516.0,2022,159,8864a4b101fffff,8864a4b161fffff,1,2022/01/17,2022,8
44822,+vrnKjZsK7Z0RIWSw+VF6egbc7Y,2022-01-17 07:49:15,2022/01/17 08:00:15,13.7331238411152,100.53399303151,13.7567073722245,100.517246755519,660,4329.0,2022,159,8864a4b147fffff,8864a4b12bfffff,1,2022/01/17,2022,7
44825,9Sc5v3E1Vqu7QXO3U7S3XcEMiPs,2022-01-17 07:54:47,2022/01/17 08:07:47,13.7308556453153,100.533818082046,13.7207957296371,100.527525004788,780,1936.0,2022,159,8864a4b141fffff,8864a4b14bfffff,1,2022/01/17,2022,7
44835,NKsT9RsMqHN53R5eJX5xGoKIvII,2022-01-17 08:46:56,2022/01/17 08:54:56,13.7389045090313,100.546823522114,13.7212309058634,100.556760574539,480,2853.0,2022,159,8864a4b169fffff,8864a4b325fffff,1,2022/01/17,2022,8
44837,zW3l727wm4zp+pLlQS8wZTH8/70,2022-01-17 08:41:51,2022/01/17 09:10:51,13.7354898083512,100.534341286284,13.8200681,100.5627223,1740,11370.0,2022,159,8864a4b147fffff,8864a4ba21fffff,1,2022/01/17,2022,8
44854,+JxpoiO3tGKsNsy62CvPPKMbMWc,2022-01-17 08:25:32,2022/01/17 09:14:32,13.742958083286,100.528916174619,13.7898268683083,100.478506970344,2940,9206.0,2022,159,8864a4b10dfffff,8864a4bad7fffff,1,2022/01/17,2022,8
44858,2r5bCEgZjnf46242/eMFJwkek8g,2022-01-17 08:32:35,2022/01/17 09:06:23,13.7331294631519,100.528872751347,13.6968126674711,100.463272430587,2028,10621.0,2022,159,8864a4b147fffff,8864a4b015fffff,1,2022/01/17,2022,8
44862,DPQsGkXXC+HQUeR1qginMyGiYAQ,2022-01-17 07:04:22,2022/01/17 07:16:22,13.7343293578353,100.541660794979,13.7149320738762,100.565425270237,720,4504.0,2022,159,8864a4b145fffff,8864a484d3fffff,1,2022/01/17,2022,7
44870,HRur6zKxHwGs/AwOiBKgvH1oPD8,2022-01-17 08:11:18,2022/01/17 08:17:18,13.7438025343061,100.543825364382,13.7443815461035,100.535741715009,360,972.0,2022,159,8864a4b169fffff,8864a4b16bfffff,1,2022/01/17,2022,8
44876,Fwsen5jrBzodxaaeKavJ+9HLvPk,2022-01-17 07:11:23,2022/01/17 07:28:04,13.7416616766957,100.547210130801,13.7644933742775,100.539159859437,1001,3760.0,2022,159,8864a4b169fffff,8864a4ba5bfffff,1,2022/01/17,2022,7
44886,drjO9fJd9IqPgCLRga01mTgiR7o,2022-01-17 07:08:51,2022/01/17 07:17:08,13.7414415799096,100.519828684798,13.7311998029425,100.520174530488,497,1708.0,2022,159,8864a4b101fffff,8864a4b155fffff,1,2022/01/17,2022,7
44888,L7juRX4EU/OvCo+meoTDx+r6pTQ,2022-01-17 08:17:36,2022/01/17 08:32:36,13.7319601779512,100.537521051835,13.7554019835619,100.533048635265,900,3902.0,2022,159,8864a4b145fffff,8864a4b163fffff,1,2022/01/17,2022,8
44891,LoNzjsZZylTycWtJf0obLtvbi1E,2022-01-17 07:24:34,2022/01/17 07:40:34,13.7388713612767,100.529761652602,13.7874365292589,100.547345752779,960,5898.0,2022,159,8864a4b147fffff,8864a4ba0bfffff,1,2022/01/17,2022,7
44895,kvaDaCgsGEnvWYP6egoBpVzC8QY,2022-01-17 08:58:47,2022/01/17 09:10:27,13.7416482170683,100.522686416535,13.7213781103497,100.519451568892,700,2518.0,2022,159,8864a4b10dfffff,8864a4b15dfffff,1,2022/01/17,2022,8
44897,V8F0cK98HyTMrcSdeR47rexj0rw,2022-01-17 07:46:29,2022/01/17 08:09:29,13.7394973517983,100.54930521318,13.7373158083618,100.560065266626,1380,3846.0,2022,159,8864a4b169fffff,8864a48491fffff,1,2022/01/17,2022,7
44907,zEBNn7yh95KlXMYgs0B32I7pLqc,2022-01-24 07:58:01,2022/01/24 08:09:00,13.7422607808897,100.535374933549,13.75291279899,100.541659968411,659,3164.0,2022,160,8864a4b16bfffff,8864a4b161fffff,1,2022/01/24,2022,7
44908,FzqBSqlWNUWKB0twyf2crswgVYA,2022-01-24 08:32:31,2022/01/24 08:44:32,13.742238382538,100.519708965667,13.7343812269746,100.518703726746,721,1037.0,2022,160,8864a4b101fffff,8864a4b109fffff,1,2022/01/24,2022,8
44912,MUkXcKAdlt6H9kNZn2+rM9QrCFA,2022-01-24 08:50:11,2022/01/24 08:59:11,13.7341016,100.5340158,13.7264278012047,100.528599851644,540,2270.0,2022,160,8864a4b147fffff,8864a4b143fffff,1,2022/01/24,2022,8
44923,HvhSoIHk4LN4zi5qrQ0ZtnV09co,2022-01-24 07:04:21,2022/01/24 07:11:22,13.7298309868806,100.536196497049,13.7539505400237,100.54606895867,421,3404.0,2022,160,8864a4b141fffff,8864a4b165fffff,1,2022/01/24,2022,7
44927,VYpH4o++bUs+x7x3ofW08UdkN94,2022-01-24 08:11:12,2022/01/24 08:25:47,13.7317053354342,100.531809747688,13.7231829369262,100.55161083121,875,2532.0,2022,160,8864a4b147fffff,8864a4849bfffff,1,2022/01/24,2022,8
44928,dnBr4gbLN3PVeyEwd/xlaZgj+rw,2022-01-24 07:26:18,2022/01/24 07:39:18,13.744081426562,100.540079804371,13.7498501693407,100.532137906301,780,2251.0,2022,160,8864a4b16bfffff,8864a4b163fffff,1,2022/01/24,2022,7
44942,jvWVryJLG2pbQ4lXZrTfbxgPH7I,2022-01-24 07:13:04,2022/01/24 07:38:04,13.7455512841148,100.545781763855,13.8053546349675,100.574996676413,1500,7360.37361331847,2022,160,8864a4b169fffff,8864a4ba61fffff,1,2022/01/24,2022,7
44946,TkyFlJ5hFLx4LJGs0BzCUgVLD3Y,2022-01-24 07:08:51,2022/01/24 07:20:52,13.7429203379121,100.529148977285,13.7264970179979,100.4916611327,721,6208.0,2022,160,8864a4b10dfffff,8864a4b025fffff,1,2022/01/24,2022,7
44957,9Sc5v3E1Vqu7QXO3U7S3XcEMiPs,2022-01-24 08:15:19,2022/01/24 08:22:19,13.7331348,100.5339946,13.7240765440043,100.538114609396,420,1435.0,2022,160,8864a4b147fffff,8864a4b149fffff,1,2022/01/24,2022,8
44958,Je3Tkm4R6P2bgr7eDJemJAc2wp0,2022-01-24 08:13:24,2022/01/24 08:46:24,13.7354482836652,100.538769900283,13.7612823578924,100.632365326057,1980,12491.0,2022,160,8864a4b145fffff,8864a48435fffff,1,2022/01/24,2022,8
44964,SI/jYnE3JwPNGJHlpwh4qRNBkEE,2022-01-24 08:33:39,2022/01/24 08:39:26,13.7363585031745,100.548720668849,13.741401830592,100.543409439228,347,1581.0,2022,160,8864a48493fffff,8864a4b169fffff,1,2022/01/24,2022,8
44965,SI/jYnE3JwPNGJHlpwh4qRNBkEE,2022-01-24 08:44:39,2022/01/24 09:40:08,13.7433619036297,100.54685132425,13.7484657174251,100.598703254087,3329,8130.0,2022,160,8864a4b169fffff,8864a484e3fffff,1,2022/01/24,2022,8
44972,Tj1cevfvzqfeeCHS8F0R46GDzOY,2022-01-24 08:40:39,2022/01/24 08:58:02,13.7483459467915,100.54083499535,13.7644972203563,100.538612937273,1043,2101.0,2022,160,8864a4b161fffff,8864a4ba5bfffff,1,2022/01/24,2022,8
44974,qpVba8C8P1yt+Av0MrD4ViDKs3E,2022-01-24 08:53:10,2022/01/24 09:23:58,13.7467262922079,100.530754463454,13.7602869035503,100.554788948521,1848,3988.0,2022,160,8864a4b10dfffff,8864a484b3fffff,1,2022/01/24,2022,8
44976,PtmrvGkFPLZKfP0YMhDxQPmR9zA,2022-01-24 07:05:41,2022/01/24 07:31:31,13.7444067265734,100.53053483004,13.7637023521627,100.540962695218,1550,4369.0,2022,160,8864a4b10dfffff,8864a4ba5bfffff,1,2022/01/24,2022,7
44978,MIuT6re1xOZFhXXjFQm3/IOW3wA,2022-01-24 08:01:31,2022/01/24 09:14:16,13.744223395154,100.534627155182,13.7822128753266,100.500185779117,4365,8533.0,2022,160,8864a4b16bfffff,8864a4bac3fffff,1,2022/01/24,2022,8
44981,HUtdz8j0bZGhz1JMFbuzetKYNCg,2022-01-24 08:11:03,2022/01/24 08:38:03,13.7378360948947,100.546641706604,13.7135497212969,100.591846041699,1620,6823.0,2022,160,8864a48493fffff,8864a484cbfffff,1,2022/01/24,2022,8
44985,4R6VSexyA6OyhSfr+xrG7YFf16E,2022-01-24 08:44:34,2022/01/24 08:53:34,13.7395694066765,100.522301596699,13.7438412,100.51011,540,2139.0,2022,160,8864a4b109fffff,8864a4b103fffff,1,2022/01/24,2022,8
44990,jlbLFIxdx+QMGq3aDw/M3sfOzoo,2022-01-24 08:36:23,2022/01/24 09:22:33,13.7481457221108,100.519550102576,13.7722278619389,100.482700568313,2770,5567.0,2022,160,8864a4b101fffff,8864a4bad9fffff,1,2022/01/24,2022,8
44991,sYiGkkC2A2kC094+KefEv6PguTk,2022-01-24 07:31:21,2022/01/24 07:51:21,13.7436230224012,100.535450404646,13.7654780952225,100.538544360083,1200,3120.0,2022,160,8864a4b16bfffff,8864a4ba5bfffff,1,2022/01/24,2022,7
44992,WftdeUr1Q69BcPY+wkMuFV5peB8,2022-01-24 07:14:23,2022/01/24 07:22:23,13.7315073967533,100.532222931277,13.7400484975403,100.510458264633,480,5371.0,2022,160,8864a4b141fffff,8864a4b10bfffff,1,2022/01/24,2022,7
44995,riF1NjpAnol7mo52J8rJwkO0hyQ,2022-01-24 07:32:41,2022/01/24 07:50:41,13.7342233102153,100.540789111909,13.7393461670652,100.511563753254,1080,3793.0,2022,160,8864a4b145fffff,8864a4b10bfffff,1,2022/01/24,2022,7
44998,ZdS8eGNcafBlz94IAdBJqPs0090,2022-01-24 07:40:14,2022/01/24 08:09:15,13.745978442471,100.531189459904,13.7840644281108,100.443391349992,1741,13892.0,2022,160,8864a4b10dfffff,8864a4a349fffff,1,2022/01/24,2022,7
45002,fN/ccbWaSkL4AU9GvU5GVk0OwQY,2022-01-24 08:06:41,2022/01/24 08:43:41,13.7397299440522,100.534840383509,13.777904537944,100.517573790165,2220,6270.0,2022,160,8864a4b16bfffff,8864a4b127fffff,1,2022/01/24,2022,8
45006,drjO9fJd9IqPgCLRga01mTgiR7o,2022-01-31 07:54:27,2022/01/31 08:11:27,13.7331979455137,100.534002406358,13.7076574958455,100.538599778603,1020,3863.0,2022,161,8864a4b147fffff,8864a4b33dfffff,1,2022/01/31,2022,7
45007,DkRzwwaUEViDsXgi5lFZaCFiUZg,2022-01-31 07:40:48,2022/01/31 07:53:01,13.7311045453946,100.533741945345,13.7464057151596,100.530624417271,733,2957.0,2022,161,8864a4b141fffff,8864a4b10dfffff,1,2022/01/31,2022,7
45013,L7juRX4EU/OvCo+meoTDx+r6pTQ,2022-01-31 08:56:25,2022/01/31 09:01:58,13.7325193704079,100.545560687474,13.7346011196679,100.542231219996,333,2700.0,2022,161,8864a48493fffff,8864a4b145fffff,1,2022/01/31,2022,8
45023,dnBr4gbLN3PVeyEwd/xlaZgj+rw,2022-01-31 07:48:54,2022/01/31 08:28:50,13.736302652949,100.539053981213,13.7567250309559,100.533624535146,2396,3474.0,2022,161,8864a4b145fffff,8864a4b167fffff,1,2022/01/31,2022,7
45024,/BaXGGKHe+HX77TjU5RyVc5Ece8,2022-01-31 08:03:51,2022/01/31 08:12:51,13.7451889932549,100.540318466061,13.7674853630797,100.549589843559,540,2837.0,2022,161,8864a4b16bfffff,8864a4ba59fffff,1,2022/01/31,2022,8
45029,bitG24K3y6a00wR3iQZtKRef1EQ,2022-01-31 07:56:06,2022/01/31 08:29:31,13.742866694048,100.516082768778,13.690798726693,100.50346917997,2005,8022.0,2022,161,8864a4b101fffff,8864a4b069fffff,1,2022/01/31,2022,7
45030,Hw32JwUjq7xX3ORpTrbXmUHddJ8,2022-01-31 08:33:44,2022/01/31 08:48:44,13.7450399317605,100.535719529494,13.7641276369109,100.537699518684,900,2799.0,2022,161,8864a4b16bfffff,8864a4b12dfffff,1,2022/01/31,2022,8
45035,jvWVryJLG2pbQ4lXZrTfbxgPH7I,2022-01-31 07:13:40,2022/01/31 07:21:03,13.7407656210217,100.53499146731,13.7575129958104,100.536486245488,443,2757.0,2022,161,8864a4b16bfffff,8864a4b167fffff,1,2022/01/31,2022,7
45041,HLlaNiHAUasc3Rzps8qv9UyxD/Q,2022-01-31 07:01:10,2022/01/31 07:25:10,13.7442051684347,100.535547855774,13.7912143936354,100.541113010914,1440,6642.0,2022,161,8864a4b16bfffff,8864a4ba1dfffff,1,2022/01/31,2022,7
45057,pfmJE+AxHlNbR6Nxhn9t3sDGx7k,2022-01-31 08:30:46,2022/01/31 08:41:42,13.7437940864069,100.530442931259,13.7533438915728,100.531505954348,656,1667.0,2022,161,8864a4b10dfffff,8864a4b163fffff,1,2022/01/31,2022,8
45065,kT4KP79V67vv+suMa7STl85XORs,2022-01-31 08:53:39,2022/01/31 09:04:39,13.7450851454056,100.536786715551,13.7658914805571,100.538730138508,660,3133.0,2022,161,8864a4b16bfffff,8864a4ba5bfffff,1,2022/01/31,2022,8
45066,FzqBSqlWNUWKB0twyf2crswgVYA,2022-01-31 07:58:30,2022/01/31 08:14:31,13.7434853297084,100.520170430558,13.7564534394953,100.533635376626,961,3181.0,2022,161,8864a4b101fffff,8864a4b167fffff,1,2022/01/31,2022,7
45067,FzqBSqlWNUWKB0twyf2crswgVYA,2022-01-31 08:26:31,2022/01/31 08:36:31,13.7300013756646,100.535659395761,13.737098600957,100.523270982811,600,4217.0,2022,161,8864a4b141fffff,8864a4b109fffff,1,2022/01/31,2022,8
45068,FzqBSqlWNUWKB0twyf2crswgVYA,2022-01-31 08:44:31,2022/01/31 08:51:31,13.7336127057237,100.538158034491,13.7457115141747,100.533664789178,420,1934.0,2022,161,8864a4b145fffff,8864a4b16bfffff,1,2022/01/31,2022,8
45073,pik+nxwzWY1AUToX+DdjPDa4Rrk,2022-01-31 07:40:21,2022/01/31 07:51:21,13.7381836663574,100.539201336601,13.751313265841,100.537206898117,660,1777.0,2022,161,8864a4b145fffff,8864a4b161fffff,1,2022/01/31,2022,7
45074,pik+nxwzWY1AUToX+DdjPDa4Rrk,2022-01-31 08:01:21,2022/01/31 08:12:21,13.7408235872157,100.54706774629,13.7222291554391,100.554397534847,660,2493.0,2022,161,8864a4b169fffff,8864a4849bfffff,1,2022/01/31,2022,8
45077,FgaBhWr5JMzy87voGy6JzMPDYBw,2022-01-31 07:22:01,2022/01/31 07:39:27,13.7367630185688,100.546292261668,13.8073425430753,100.559700041657,1046,8896.0,2022,161,8864a48493fffff,8864a4ba05fffff,1,2022/01/31,2022,7
45106,fsTAqZ/nEoybDbkatAjSzX0an4g,2022-02-07 07:27:44,2022/02/07 07:57:43,13.7405384083539,100.517425911412,13.7871795102371,100.4677587476,1799,9186.0,2022,162,8864a4b101fffff,8864a4ba99fffff,2,2022/02/07,2022,7
45111,ZdS8eGNcafBlz94IAdBJqPs0090,2022-02-07 07:11:57,2022/02/07 07:26:57,13.7458536458802,100.53288998014,13.7311091889079,100.494290641626,900,5669.0,2022,162,8864a4b16bfffff,8864a4b119fffff,2,2022/02/07,2022,7
45118,j3+6vibpPG1bVAZnS8ZnKcKCuf8,2022-02-07 08:33:06,2022/02/07 09:52:56,13.7332951878556,100.533905011302,13.7829391432621,100.472985844858,4790,15833.0,2022,162,8864a4b147fffff,8864a4bad3fffff,2,2022/02/07,2022,8
45124,MIuT6re1xOZFhXXjFQm3/IOW3wA,2022-02-07 07:31:29,2022/02/07 07:51:29,13.7331697029532,100.53810407967,13.7636183136687,100.50358347002,1200,6385.0,2022,162,8864a4b145fffff,8864a4b131fffff,2,2022/02/07,2022,7
45138,L3wa5FFVXGF+8/X8bjcOWi8Oxik,2022-02-07 08:20:11,2022/02/07 08:31:30,13.744855541192,100.530758058016,13.7562835033013,100.533383790245,679,1619.0,2022,162,8864a4b10dfffff,8864a4b167fffff,2,2022/02/07,2022,8
45141,riF1NjpAnol7mo52J8rJwkO0hyQ,2022-02-07 07:16:31,2022/02/07 07:28:31,13.7342397167973,100.538610121018,13.7636044608615,100.541042561798,720,3671.0,2022,162,8864a4b145fffff,8864a4ba5bfffff,2,2022/02/07,2022,7
45149,83D18NnUKEz4wPkb0XxGa+7WWCE,2022-02-07 08:46:39,2022/02/07 09:16:39,13.731678092582,100.537414364148,13.7194478962916,100.584986583652,1800,6298.0,2022,162,8864a4b145fffff,8864a484ddfffff,2,2022/02/07,2022,8
45151,n5Ljd5pQ64Pr64MndwCZM8SXFvw,2022-02-07 08:08:21,2022/02/07 08:26:21,13.7451388095855,100.544076177151,13.7547893801073,100.527410643631,1080,2628.0,2022,162,8864a4b169fffff,8864a4b129fffff,2,2022/02/07,2022,8
45153,FzqBSqlWNUWKB0twyf2crswgVYA,2022-02-07 08:35:44,2022/02/07 08:44:45,13.7506824235294,100.520263105882,13.7512277580957,100.537439806497,541,2390.0,2022,162,8864a4b105fffff,8864a4b161fffff,2,2022/02/07,2022,8
45157,jMBDb4mBYg3gTwrn1fBm0myYPJk,2022-02-07 08:13:45,2022/02/07 08:18:56,13.7363570628275,100.539061984643,13.7278745628544,100.540888880706,311,1303.0,2022,162,8864a4b145fffff,8864a4b14dfffff,2,2022/02/07,2022,8
45159,78v2VSZjapacaVzaylMToePKrbA,2022-02-07 08:48:16,2022/02/07 08:55:16,13.7450335604891,100.537867604963,13.7282045160493,100.533557199528,420,2322.0,2022,162,8864a4b16bfffff,8864a4b141fffff,2,2022/02/07,2022,8
45163,8bDqtwMMHvEdswSFCTyAAfBWdHc,2022-02-07 08:43:10,2022/02/07 08:55:08,13.7356143036011,100.524966963705,13.7246099640203,100.548596577615,718,2651.0,2022,162,8864a4b109fffff,8864a4849bfffff,2,2022/02/07,2022,8
45178,tO96WnPLbENflVbinKPtC8Mg4JU,2022-02-07 07:01:14,2022/02/07 07:15:14,13.74679096109,100.549419334977,13.7287032650742,100.527643597003,840,4198.0,2022,162,8864a4b16dfffff,8864a4b143fffff,2,2022/02/07,2022,7
45184,jMBDb4mBYg3gTwrn1fBm0myYPJk,2022-02-14 07:32:35,2022/02/14 07:44:30,13.730024490228,100.53560680937,13.719943694373,100.538028911762,715,2664.0,2022,163,8864a4b141fffff,8864a4b149fffff,2,2022/02/14,2022,7
45188,SDY4bmz5Krrufwqx4UZSE8QjBXo,2022-02-14 07:35:03,2022/02/14 09:32:03,13.7439633067285,100.532927287507,13.8216439811053,100.42897484898,7020,19856.0,2022,163,8864a4b16bfffff,8864a4a32bfffff,2,2022/02/14,2022,7
45191,kBHMe5O6IuxONX+DH2PtKtRh4Xc,2022-02-14 08:33:27,2022/02/14 09:15:25,13.7403376433487,100.521322529853,13.7236516818119,100.55051070051,2518,4492.0,2022,163,8864a4b109fffff,8864a4849bfffff,2,2022/02/14,2022,8
45195,4qnFC2KO6157/ee544Snd84oJKo,2022-02-14 08:01:58,2022/02/14 08:36:53,13.7459825797866,100.532591675813,13.7806581919528,100.430477300639,2095,13475.0,2022,163,8864a4b16bfffff,8864a4b1b7fffff,2,2022/02/14,2022,8
45197,6buPj4Zw4rsghOlTZHf1I1Mxbqg,2022-02-14 07:36:32,2022/02/14 07:59:16,13.7385717319098,100.525148337006,13.7361466333309,100.54249838234,1364,3707.0,2022,163,8864a4b109fffff,8864a4b145fffff,2,2022/02/14,2022,7
45198,FoET1OpoFmV4qPn24v8uFqHrWMk,2022-02-14 07:07:54,2022/02/14 07:19:54,13.7299378993093,100.535921410561,13.7189590732686,100.507795310836,720,4449.0,2022,163,8864a4b141fffff,8864a4b151fffff,2,2022/02/14,2022,7
45202,VlsE3WzxOA/zE+OLP497RAdmA1Q,2022-02-14 07:22:50,2022/02/14 07:38:02,13.7430943715205,100.539941696638,13.742149713602,100.507158312695,912,4446.0,2022,163,8864a4b16bfffff,8864a4b103fffff,2,2022/02/14,2022,7
45205,ib7WsZBfnJYyYiBKbK7VTSrHJkQ,2022-02-14 08:40:59,2022/02/14 08:50:59,13.734868260453,100.543882328694,13.7440325883548,100.540072970979,600,2014.0,2022,163,8864a4b145fffff,8864a4b16bfffff,2,2022/02/14,2022,8
45208,DPQsGkXXC+HQUeR1qginMyGiYAQ,2022-02-14 08:01:45,2022/02/14 08:47:44,13.7447082247632,100.539779988279,13.6945223478679,100.600136850651,2759,10790.0,2022,163,8864a4b16bfffff,8864a486bdfffff,2,2022/02/14,2022,8
45213,ZJT1iS4qrdJjDJYNKx5SN6jC/64,2022-02-14 07:49:09,2022/02/14 08:00:09,13.7428256,100.549893,13.7520241165837,100.554739482152,660,1857.0,2022,163,8864a4b169fffff,8864a4b16dfffff,2,2022/02/14,2022,7
45214,Z0yWb7cqzFG94++0r5ki+lNIas8,2022-02-14 07:27:20,2022/02/14 07:37:20,13.7318360981245,100.533813191967,13.7440410240173,100.540074151288,600,1977.0,2022,163,8864a4b141fffff,8864a4b16bfffff,2,2022/02/14,2022,7
45215,Z0yWb7cqzFG94++0r5ki+lNIas8,2022-02-14 07:41:20,2022/02/14 07:57:20,13.7328005062315,100.533946713525,13.7474864130229,100.540694137794,960,2415.0,2022,163,8864a4b147fffff,8864a4b161fffff,2,2022/02/14,2022,7
45220,HvhSoIHk4LN4zi5qrQ0ZtnV09co,2022-02-14 07:44:49,2022/02/14 07:51:49,13.7431914296606,100.543721308033,13.7367671536625,100.542606477777,420,741.0,2022,163,8864a4b169fffff,8864a4b145fffff,2,2022/02/14,2022,7
45225,JacG4sYTH9AJoOXMC5EFg89HHUk,2022-02-14 08:56:29,2022/02/14 09:08:29,13.7435911613347,100.524942298665,13.7555929107818,100.532992680167,720,2040.0,2022,163,8864a4b10dfffff,8864a4b163fffff,2,2022/02/14,2022,8
45226,C7MWxa71KwN21PM/OOXqgvazrzA,2022-02-14 07:06:46,2022/02/14 07:18:46,13.7322653493471,100.53387030091,13.7593900781054,100.54212180734,720,3717.0,2022,163,8864a4b141fffff,8864a4b167fffff,2,2022/02/14,2022,7
45227,imul1vQjNkd3CQjPr53xGt3RIp0,2022-02-14 08:33:35,2022/02/14 09:20:35,13.7379365880414,100.546658808867,13.760326194745,100.506719256265,2820,6208.0,2022,163,8864a48493fffff,8864a4b13dfffff,2,2022/02/14,2022,8
45233,rI8cKWUEZUBvTAcvd2SNFwbzzGE,2022-02-14 08:50:40,2022/02/14 09:01:40,13.7376508529554,100.539119698307,13.7636137395842,100.541026404748,660,3005.0,2022,163,8864a4b145fffff,8864a4ba5bfffff,2,2022/02/14,2022,8
45235,nAZuNAzEwX8v2pCIsON3n5cRd7M,2022-02-14 08:57:11,2022/02/14 09:10:08,13.7446392420003,100.539335490399,13.7314713870764,100.533774247637,777,1955.0,2022,163,8864a4b16bfffff,8864a4b141fffff,2,2022/02/14,2022,8
